ra,dec,z,z_err,vz,vz_err,r_proj_arcmin,r_proj
12.028208,-28.8051274,0.109889355522079,2.00138457118891e-05,321.3487988095072,5.416955714152589,46.332654118306046,5.504556720899024
12.94383333333,-29.47691666667,0.107424,0.00015,-345.2827236592878,40.59906171057379,31.1411331215465,3.6997261841059226
11.5754455,-29.9398262,0.109813,0.00015,300.7022845536229,40.59906171057379,47.43215081435032,5.635182562284301
11.882375,-29.91172222222,0.1116,0.000297,783.9066418899495,80.38614218693613,33.67230290685947,4.00044212448578
11.5910627,-28.9854566,0.1075,0.000213,-324.73234248550096,57.65066762901479,51.22463703609971,6.085749358383286
12.3384054,-29.2782126,0.1082,0.000213,-135.45251588481293,57.65066762901479,14.78367257517198,1.7563760544656817
12.4144988,-29.0792062,0.1063,0.000213,-649.2120452295327,57.65066762901479,26.92396956530596,3.1987055445940893
12.5743756,-28.8957277,0.1059,0.000213,-757.3719461442138,57.65066762901479,39.50819615294709,4.69377614563154
11.851553,-28.8624909,0.1066,0.000297,-568.0921195435257,80.38614218693613,47.52743130671737,5.646502373001176
11.5552644,-29.2279265,0.1077,0.000297,-270.6523920281605,80.38614218693613,45.20010627041874,5.370004233318463
11.475473,-29.3225673,0.1086,0.000213,-27.29261497013566,57.65066762901479,47.28045551769369,5.617160383744564
11.949831,-28.8297871,0.1117,0.000213,810.9466171186159,57.65066762901479,46.65209319782179,5.54250772037288
11.62377,-28.82854,0.1074,0.000213,-351.7723177141712,57.65066762901479,56.485385641461136,6.71075324913085
12.1250714,-30.3923987,0.1112,0.000297,675.7467409752684,80.38614218693613,53.37628921709776,6.341376662696732
12.2870762,-30.1642941,0.112,0.000297,892.0665428046266,80.38614218693613,38.53304693371294,4.577923421656163
12.220207,-29.227062,0.1083,0.000213,-108.41254065614642,57.65066762901479,19.08739871263037,2.267680772178701
11.922195,-29.1696,0.1088,0.000213,26.787335487201087,57.65066762901479,30.8833476196952,3.669099945575692
11.7559661,-28.9290643,0.112088,0.000183,915.8617210058533,49.53085528690004,47.36460575084929,5.627157862634919
11.6452634,-29.2201114,0.1075,0.000213,-324.73234248550096,57.65066762901479,41.12347544484721,4.885679602309297
12.4461104,-30.1086737,0.1121,0.000297,919.1065180332969,80.38614218693613,35.41164778968335,4.207085209085733
13.1591066,-28.962601,0.1118,0.000213,837.9865923472861,57.65066762901479,54.13404048468642,6.431401396054861
13.0920457,-29.4291462,0.1135,0.00041,1297.6661712346693,110.97076867556838,39.17853266526513,4.654610434076981
12.2412041,-29.5485417,0.1117,0.000213,810.9466171186159,57.65066762901479,5.861226274239645,0.6963437146983661
12.0994992,-28.9947069,0.1121,0.000297,919.1065180332969,80.38614218693613,34.38026530547871,4.084551685088819
13.0954073,-30.1725901,0.1129,0.000297,1135.4263198626513,80.38614218693613,54.929813622637695,6.525943322438697
11.9547706,-28.6839058,0.1111,0.000297,648.7067657466018,80.38614218693613,54.52005179464231,6.477261517625604
12.1038576,-29.2932683,0.1106,0.000297,513.5068896032544,80.38614218693613,18.91660095163851,2.2473891229936216
11.5906436,-29.1676588,0.1102,0.000297,405.34698868857714,80.38614218693613,45.11538451914384,5.359938855147039
12.672112,-29.3994718,0.1126,0.000297,1054.3063941766443,80.38614218693613,18.42139308965035,2.188555891510948
12.9904753,-29.4477004,0.1123,0.000213,973.1864684906336,57.65066762901479,33.76610978813845,4.011586862654508
13.0282203,-30.21877,0.1081,0.000213,-162.49249111348317,57.65066762901479,54.597330202709806,6.486442588483797
12.2504401,-30.0203194,0.1116,0.000297,783.9066418899495,80.38614218693613,30.20355635769184,3.588337260353423
12.6844652,-29.0317199,0.1081,0.000213,-162.49249111348317,57.65066762901479,34.35462562944504,4.0815055601965895
11.836353,-29.207584,0.1105,0.000297,486.46691437458406,80.38614218693613,32.904842050061696,3.9092638421770185
12.9114757,-29.8192389,0.1093,0.000297,161.9872116305486,80.38614218693613,34.20148917075846,4.063312164223083
12.8099823,-28.6390215,0.1098,0.00041,297.1870877738961,110.97076867556838,58.34164919258964,6.931286870624533
11.5173566,-29.1438221,0.1077,0.000297,-270.6523920281605,80.38614218693613,49.1756762893408,5.842322322655284
12.8569182,-28.7048893,0.1113,0.000213,702.7867162039387,57.65066762901479,55.89099381158098,6.6401364540372665
12.3159591,-29.4989442,0.1096,0.000213,243.10713731655937,57.65066762901479,2.3435322839743926,0.2784236437536231
12.6475452,-29.447642,0.1135,0.000213,1297.6661712346693,57.65066762901479,16.208418955989483,1.9256432250033384
12.4671942,-28.627519,0.1045,0.000213,-1135.931599345586,57.65066762901479,54.162621238314266,6.434796936035558
12.1281863,-29.4145149,0.1091,0.000213,107.90726117321185,57.65066762901479,13.33136143939114,1.5838340497947183
12.5966888,-29.4778036,0.1125,0.000297,1027.266418947974,80.38614218693613,13.182164668047552,1.566108708864782
12.9577197,-30.0529112,0.1088,0.000297,26.787335487201087,80.38614218693613,44.799120733258384,5.322365096826879
12.5185167,-28.604653,0.1076,0.000297,-297.6923672568307,80.38614218693613,55.88798650286044,6.639779170351614
13.069854,-29.4815577,0.1074,0.000297,-351.7723177141712,80.38614218693613,37.67836167909356,4.476382433942497
11.4609365,-30.0485825,0.1102,0.000297,405.34698868857714,80.38614218693613,55.96835585597736,6.6493274613198885
12.0670181,-29.9644393,0.1117,0.000297,810.9466171186159,80.38614218693613,30.239142001511244,3.5925650171824075
12.7682545,-29.1575049,0.1127,0.000297,1081.346369405311,80.38614218693613,31.034823254411503,3.687096027151357
11.9753824,-28.8788587,0.1125,0.000213,1027.266418947974,57.65066762901479,43.41839461367112,5.158327758886163
12.7826144,-29.4155133,0.1084,0.000213,-81.37256542747616,57.65066762901479,23.5238109510424,2.79474927857754
12.6254701,-29.920584,0.1129,0.000297,1135.4263198626513,80.38614218693613,27.768497681110517,3.299039812170688
12.7571166,-29.8486595,0.1065,0.000213,-595.132094772196,57.65066762901479,28.789635297749275,3.420356193405384
13.2226363,-29.1311393,0.1084,0.000213,-81.37256542747616,57.65066762901479,51.385076551197,6.104810394879739
12.9183583,-29.3344541,0.1123,0.000213,973.1864684906336,57.65066762901479,31.81253954038199,3.779492706995348
12.3261363,-29.406926,0.1036,0.000213,-1379.291376403611,57.65066762901479,7.157831981951061,0.8503871166695686
13.2802167,-29.0109704,0.1122,0.000213,946.1464932619633,57.65066762901479,57.6150460260384,6.84496269127462
