ra,dec,z,z_err,vz,vz_err,r_proj_arcmin,r_proj
184.20972,2.2573187,0.07625581,2.497072e-05,-275.5348363853977,6.958216607839495,85.24007096368548,7.423378815937578
183.00551,3.1359687,0.07588006,2.364516e-05,-380.10429174446,6.588842652795838,90.37350465791218,7.870438778557475
183.67357,2.7436789,0.08177865,2.405206e-05,1261.4455251189343,6.702227382500465,70.95360998730868,6.179200924392459
183.80769,2.6786454,0.07908714,3.525046e-05,512.4109681170087,9.822717815344603,69.47474547380826,6.050409718835652
184.4023,3.1036708,0.07789703,2.694839e-05,181.20896008673597,7.509304291287386,33.545027595857285,2.9213660244512982
184.30644,3.2814013,0.07834239,1.568456e-05,305.15055060892325,4.370581460152332,23.84230879050368,2.076376614865441
184.27151,3.0726087,0.07886032,1.995744e-05,449.28803035375347,5.5612409437116845,36.482201780431794,3.177158357493561
185.07683,3.0092254,0.07614585,1.545346e-05,-306.136186515223,4.306184283856585,55.56971323946364,4.839449655612119
185.13189,4.0335845,0.07514238,3.793952e-05,-585.3971615495824,10.57203789708341,48.125135930156496,4.19111704787574
184.55083,5.204585,0.07505742,2.591149e-05,-609.0411294199898,7.2203668957830205,92.85953277902148,8.086941748128327
184.6656,3.8909166,0.08005898,2.316876e-05,782.8694631167501,6.456091398848226,20.135664832176356,1.7535727747537582
183.11671,4.4251947,0.08027373,7.057329e-06,842.6333767251572,1.9665601894854168,90.39356068592474,7.872185415928809
183.44243,4.8474927,0.07691634,1.419642e-05,-91.71244823284104,3.9559037711313394,92.03696175014186,8.015305764237715
182.95879,4.1744073,0.07613385,1.605597e-05,-309.47572999974346,4.474076723016905,92.65817811196932,8.069406192925399
183.29722484126,2.64486978410992,0.0762108986039524,1.740775041178604e-05,-288.0334663896876,4.85075712756438,90.80750046269198,7.9082345620075
183.4260631609775,2.475299097978383,0.0817363831041011,6.432039552747889e-06,1249.6828470514272,1.792320142879776,92.81408939113342,8.082984178887019
183.3635896148238,2.633950599625384,0.0736301830664302,5.983645272902708e-06,-1006.2344462842208,1.6673728235842582,88.36181170325506,7.6952446627509
183.3628848250059,2.635585066167351,0.0729999939375945,7.234563623435592e-06,-1181.6131128858221,2.01594750792372,88.32356125675176,7.691913511672979
183.3621933146831,2.637234463556239,0.0725106793723765,1.697717162915686e-06,-1317.7870518987393,0.4730774186092382,88.28422810342576,7.688488069931048
183.3651093507488,2.634152522054647,0.0736471732794561,1.339330002549715e-05,-1001.506150016616,3.73211035449484,88.28820240622639,7.688834183617778
183.4095305928952,2.629682476829188,0.0741095647385189,2.828813407087133e-06,-872.8247846490025,0.7882630708955414,86.59656652090221,7.541513166009226
183.5628979700791,2.630137618523946,0.0747227083054367,1.565782753977031e-05,-702.1898176509767,4.363132325776606,80.4267794304066,7.00419936196579
183.1112688336791,2.92848627395847,0.0753673220424989,1.241706809420866e-05,-522.796850514412,3.4600784211987725,89.8755778677263,7.827075379813611
183.2104905193921,2.755846204767615,0.0755701898717375,5.835789386661869e-06,-466.3396890683537,1.6261720378957465,90.56602583350056,7.8872050435350225
183.2425435546837,2.681779932788563,0.0738408735901615,3.854210058542231e-06,-947.6002658027869,1.0739950005226355,91.82271439522944,7.996647411917655
183.2564048348055,2.769069357339994,0.0741009540918929,8.754937445272042e-06,-875.2210870521154,2.4396073133769387,87.89597387751107,7.654675824548461
183.3207070874502,2.744881018947561,0.0726887932235365,8.958507488062386e-06,-1268.2188059700463,2.4963331287560058,85.80034512646492,7.472171916460287
183.2172738898639,2.865267969711953,0.0773487617527492,9.50612145605962e-06,28.628489013720497,2.64892851274186,86.43954945082261,7.527838879038417
183.4217432151205,2.733086628267149,0.072590617039723,6.719644280881802e-06,-1295.540775552505,1.8724626456107565,81.73249424052113,7.117911323388131
183.4716986812239,2.696119951539564,0.0746145128105498,1.301591530552212e-06,-732.3001143179829,0.3626950205885785,81.14134863787315,7.066429693982857
183.4677231928837,2.745464956805801,0.0798092787227029,8.26548329358765e-06,713.3787736439064,2.303218454464328,79.22303932979106,6.899368163894511
183.5078498893458,2.762079515478227,0.0743750896827258,4.984709318442836e-06,-798.9304431986739,1.3890143001419752,76.80681685246425,6.688944421281469
183.3685236113319,2.803804782071961,0.0768192324133385,1.277533090578304e-05,-118.73703226058758,3.559910153942887,81.33809502565812,7.083563923819637
183.4075185867566,2.831289724391214,0.0736797053776901,1.348563032322594e-05,-992.4526202920183,3.757838655924003,78.48560366970086,6.835146440527309
183.4638098294313,2.801588957731533,0.0746830282495384,2.293444057567712e-05,-713.2325903293598,6.390797113787048,77.09520063593963,6.714059159513245
183.4952898643368,2.882340155205842,0.0766140142922011,2.004267627942984e-05,-175.84826887309111,5.584992461293843,72.48497867100572,6.312564607897485
183.1368165556474,2.974110670182267,0.0745365550191977,1.464270824317935e-05,-753.9954004994453,4.080264232726923,87.21402366139402,7.595286212003391
183.1381057374728,2.980685396703054,0.0733366026869192,1.996689000728676e-05,-1087.9364832491494,5.563874235729173,86.95952779277371,7.573122701127567
183.2000729182096,2.976101914331632,0.0739909035068906,2.700629569296601e-06,-905.8476465614648,0.7525440003613043,83.83725187894836,7.301210247111928
183.3233253444622,3.063759423144895,0.0737539349859983,3.728312443959931e-06,-971.794869893334,1.0389129975738245,74.82669771403894,6.516500002840272
183.4678758290443,3.065600059737541,0.0731493259555072,7.123078260484032e-06,-1140.0547155982608,1.9848815513145173,67.30124380160515,5.8611240215406415
183.4813991087982,3.111862530599893,0.0759977817411757,2.547379497627339e-05,-347.34288560031047,7.09840097796955,65.16550223594835,5.675126772646181
183.0694656078508,3.286743013214349,0.0754446385343706,1.547618026043962e-05,-501.28003495806445,4.312515398599189,83.92019843285199,7.308433888342416
183.119048851933,3.503123310947614,0.0780322421906865,2.048082821147944e-06,218.83787595630923,0.5707085698907516,78.44162675745626,6.831316583570878
183.2284335745239,3.344064348154441,0.0744377605139427,9.863858351213391e-06,-781.489446027014,2.7486136962326,73.8274991734214,6.429481899787589
183.497019113531,3.453240978319568,0.0768265931264414,1.939506991344967e-05,-116.68858047023771,5.40453369314035,56.6334822586338,4.932091066074139
