ra,dec,z,z_err,vz,vz_err,r_proj_arcmin,r_proj
65.14118387088945,-10.57194405681907,0.0376108170249496,2.665811611560825e-06,-432.99552717746553,0.7692060050670843,143.91225522219713,6.784223700682792
66.22149425973782,-10.56306382821763,0.0364060729939758,3.039217165103554e-05,-780.5743299541393,8.769502255757105,121.08625570529492,5.708174363013482
65.6007752697243,-10.41594364881879,0.0380424171548154,2.359219499061679e-06,-308.4752535258481,0.6807404537063612,122.56275476055148,5.777778580314096
65.42167991665497,-9.834386154905198,0.0382171232765975,7.046823367483992e-06,-258.0710655111582,2.0333240456335453,98.31832850642296,4.6348626351170585
65.66925506641445,-10.3385329269996,0.03802997360751,6.882164730803117e-06,-312.0653217590217,1.985812656767274,116.66688006290607,5.499838853789316
65.6721499945993,-10.33776555527854,0.0376574454072342,6.272331632409172e-06,-419.5428460491813,1.8098485041096,116.55575939835563,5.494600471242154
66.0803111273691,-10.50920208142095,0.036978780765843,5.749028364240183e-05,-615.3433127681932,16.588520816312926,119.1845381383974,5.618524754163763
66.1243443913142,-10.49431552994134,0.036118003192927,8.734516627087118e-06,-863.6848945142501,2.520299113327052,117.83545441429568,5.554927072638133
66.22812808911073,-10.37118409704188,0.0364555513814508,3.449654465045487e-06,-766.2993983174347,0.9953797629255036,109.61302599416028,5.167310370509999
65.96653704429843,-10.02875757098076,0.0373681823655977,2.721758090399607e-06,-502.9976705717707,0.7853490690775051,92.9669706755461,4.382592190386584
66.07117831126624,-9.988991860082896,0.0377115695349836,1.149080970991029e-06,-403.92757920344235,0.3315613073937757,88.88814418219124,4.190310641296365
66.51265289468563,-9.84337563960019,0.0357830217122217,2.668923606526867e-06,-960.329873881189,0.7701039549466769,77.1039600131595,3.634787823525769
66.85618779151258,-10.14464087177508,0.0374511823670092,1.077382322160996e-05,-479.0514708983401,3.10873037076367,97.9160570932374,4.61589900167787
67.31337383367935,-10.38284575473013,0.0386507653658312,5.274483566916324e-06,-132.9616693786088,1.5219246610319297,120.40717270766648,5.6761614468088935
67.6324832524823,-10.24117289277259,0.0379968134452142,2.507342523986575e-05,-321.6323079522114,7.234805782398503,122.33827601802732,5.767196340441748
67.7232549601573,-10.25524742320698,0.0365523189414291,1.836683880460718e-05,-738.3811420072603,5.299655324980431,126.13309979581992,5.946089606852351
67.51794667301829,-9.91789139556797,0.0384308201145283,1.643988028448177e-05,-196.41772739491915,4.743641517115062,102.66399770801462,4.839723520294946
67.7157000154557,-9.87445652991608,0.0403634290788886,6.115033066594556e-06,361.15624084865505,1.7644608252172422,108.26461410432938,5.103744360185521
68.02738666644336,-10.33942165667527,0.036886531610902,3.438267617907387e-06,-641.9579711580218,0.9920941477082004,141.3081963218525,6.661464745356749
67.94176004347275,-10.11988282606721,0.0397863671975603,1.568971626192197e-05,194.66902640026953,4.5271856098649526,128.14281106950168,6.0408301891147165
68.13588499636012,-10.10061032347978,0.0395510387976203,4.147441311945337e-06,126.7748004007605,1.1967225099390215,135.45718165940653,6.385639783231591
68.28969053292587,-10.16654402831001,0.0392315419490594,5.547088733946332e-06,34.5972678638659,1.6005834569432524,144.84171849440318,6.828039890975124
68.28465702025977,-9.928188662751412,0.0387617282084718,2.11098868339125e-06,-100.94795442661221,0.6091147494636673,135.53238022546705,6.389184748136334
64.71324564665008,-8.923259509531999,0.0378467123671468,1.416980004401587e-06,-364.93773356032693,0.4088621730503761,106.10940388307078,5.0021447553399065
64.14046647900017,-8.509100260341805,0.0378960755126748,1.1667166853218e-05,-350.69605019623054,3.3665000057376164,137.91280192311982,6.501401134947181
64.10722641070629,-8.429278650521525,0.0379179346776181,1.30722963985956e-06,-344.3894969489411,0.3771942790784533,140.08397086948753,6.603753056271684
64.58933982497967,-8.79994551560028,0.037941595275485,2.818747586707519e-06,-337.5632151263129,0.813334881227523,112.13735310225812,5.286310658349223
64.22627245258849,-8.038502225886907,0.0376609321383151,4.197072035034483e-06,-418.53689475700367,1.2110431956433056,136.49253256063267,6.434447663504029
64.42347594885791,-8.17130489506613,0.0390334077064726,1.465175600039488e-05,-22.566130382413377,4.22768760230688,123.35578945303152,5.815163337768423
64.40360197851362,-8.02890164151604,0.0375259279562789,1.835071212798173e-06,-457.48673867036763,0.5295002056741867,126.41194165334288,5.959234599512142
64.40303312325443,-8.026903229010891,0.0372986397348799,5.794201899629504e-07,-523.0613054231457,0.1671886669124604,126.47515181338164,5.9622144142971765
64.75995035576562,-8.055635640206203,0.0377034859262264,8.360747546655967e-06,-406.25976843344023,2.4124499990350965,105.5963732784894,4.977959779700392
65.25415897675236,-9.289247686074129,0.0376244273932039,1.408245833171996e-05,-429.06882127019065,4.06341973599691,84.04094684499576,3.961807022851117
